scenario,index,action_id,channel,status,declared_duty_ids,actual_duty_ids,scope_equal,error_type,error
synthetic_fairness_trigger,1677,relocate:CV_D_chongqing_4#T1:C027->EV_D_chengdu_1#T1@6,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1678,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@0,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1679,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@1,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1680,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@2,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1681,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@3,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1682,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@4,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1683,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@5,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1684,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@6,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1685,relocate:CV_D_chongqing_4#T1:C027->EV_D_chongqing_1#T1@7,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1686,open-trip:CV_D_chongqing_4#T1:C027@T1,multi_trip,APPLIED,CV_D_chongqing_4,CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1687,open-trip:CV_D_chongqing_4#T1:C027@T2,multi_trip,APPLIED,CV_D_chongqing_4,CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1688,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_1#T1@0,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1689,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_1#T1@1,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1690,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_1#T1@2,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1691,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_1#T1@3,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1692,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_1#T1@4,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1693,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_1#T1@5,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1694,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@0,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1695,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@1,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1696,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@2,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1697,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@3,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1698,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@4,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1699,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@5,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1700,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@6,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1701,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_2#T1@7,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1702,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_3#T1@0,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1703,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_3#T1@1,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1704,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_3#T1@2,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1705,relocate:CV_D_chongqing_4#T1:C042->CV_D_chengdu_3#T1@3,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1706,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@0,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1707,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@1,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1708,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@2,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1709,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@3,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1710,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@4,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1711,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@5,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1712,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@6,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1713,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_1#T1@7,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1714,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_2#T1@0,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1715,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_2#T1@1,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1716,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_2#T1@2,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1717,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_2#T1@3,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1718,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_3#T1@0,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1719,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_3#T1@1,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1720,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_3#T1@2,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1721,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_3#T1@3,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1722,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_3#T1@4,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1723,relocate:CV_D_chongqing_4#T1:C042->CV_D_chongqing_3#T1@5,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1724,relocate:CV_D_chongqing_4#T1:C042->EV_D_chengdu_1#T1@0,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1725,relocate:CV_D_chongqing_4#T1:C042->EV_D_chengdu_1#T1@1,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1726,relocate:CV_D_chongqing_4#T1:C042->EV_D_chengdu_1#T1@2,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1727,relocate:CV_D_chongqing_4#T1:C042->EV_D_chengdu_1#T1@3,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1728,relocate:CV_D_chongqing_4#T1:C042->EV_D_chengdu_1#T1@4,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1729,relocate:CV_D_chongqing_4#T1:C042->EV_D_chengdu_1#T1@5,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1730,relocate:CV_D_chongqing_4#T1:C042->EV_D_chengdu_1#T1@6,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1731,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@0,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1732,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@1,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1733,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@2,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1734,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@3,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1735,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@4,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1736,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@5,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1737,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@6,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1738,relocate:CV_D_chongqing_4#T1:C042->EV_D_chongqing_1#T1@7,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1739,open-trip:CV_D_chongqing_4#T1:C042@T1,multi_trip,APPLIED,CV_D_chongqing_4,CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1740,open-trip:CV_D_chongqing_4#T1:C042@T2,multi_trip,APPLIED,CV_D_chongqing_4,CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1741,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_1#T1@0,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1742,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_1#T1@1,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1743,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_1#T1@2,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1744,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_1#T1@3,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1745,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_1#T1@4,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1746,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_1#T1@5,fairness_cross_depot,APPLIED,CV_D_chengdu_1|CV_D_chongqing_4,CV_D_chengdu_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1747,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@0,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1748,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@1,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1749,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@2,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1750,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@3,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1751,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@4,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1752,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@5,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1753,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@6,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1754,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_2#T1@7,fairness_cross_depot,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1755,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_3#T1@0,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1756,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_3#T1@1,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1757,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_3#T1@2,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1758,relocate:CV_D_chongqing_4#T1:C039->CV_D_chengdu_3#T1@3,fairness_cross_depot,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1759,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@0,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1760,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@1,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1761,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@2,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1762,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@3,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1763,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@4,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1764,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@5,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1765,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@6,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1766,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_1#T1@7,relocate,APPLIED,CV_D_chongqing_1|CV_D_chongqing_4,CV_D_chongqing_1|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1767,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_2#T1@0,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1768,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_2#T1@1,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1769,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_2#T1@2,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1770,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_2#T1@3,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1771,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_3#T1@0,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1772,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_3#T1@1,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1773,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_3#T1@2,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1774,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_3#T1@3,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1775,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_3#T1@4,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1776,relocate:CV_D_chongqing_4#T1:C039->CV_D_chongqing_3#T1@5,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1777,relocate:CV_D_chongqing_4#T1:C039->EV_D_chengdu_1#T1@0,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1778,relocate:CV_D_chongqing_4#T1:C039->EV_D_chengdu_1#T1@1,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1779,relocate:CV_D_chongqing_4#T1:C039->EV_D_chengdu_1#T1@2,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1780,relocate:CV_D_chongqing_4#T1:C039->EV_D_chengdu_1#T1@3,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1781,relocate:CV_D_chongqing_4#T1:C039->EV_D_chengdu_1#T1@4,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1782,relocate:CV_D_chongqing_4#T1:C039->EV_D_chengdu_1#T1@5,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1783,relocate:CV_D_chongqing_4#T1:C039->EV_D_chengdu_1#T1@6,fairness_cross_depot,APPLIED,CV_D_chongqing_4|EV_D_chengdu_1,CV_D_chongqing_4|EV_D_chengdu_1,True,,
synthetic_fairness_trigger,1784,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@0,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1785,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@1,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1786,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@2,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1787,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@3,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1788,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@4,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1789,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@5,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1790,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@6,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1791,relocate:CV_D_chongqing_4#T1:C039->EV_D_chongqing_1#T1@7,mixed_fleet,APPLIED,CV_D_chongqing_4|EV_D_chongqing_1,CV_D_chongqing_4|EV_D_chongqing_1,True,,
synthetic_fairness_trigger,1792,open-trip:CV_D_chongqing_4#T1:C039@T1,multi_trip,APPLIED,CV_D_chongqing_4,CV_D_chongqing_4,True,,
synthetic_fairness_trigger,1793,open-trip:CV_D_chongqing_4#T1:C039@T2,multi_trip,APPLIED,CV_D_chongqing_4,CV_D_chongqing_4,True,,
